 
 
***************************************************************************************************
** [ INFO ] ***************************************************************************************
 START_DATE  : 20210609000000
 END_DATE    : 20210610000000
***************************************************************************************************
***************************************************************************************************
####################################################################################################
## 1) NRF API Request Statistics (EMS DB)
SUM(NRF_REG_COUNT)	SUM(NRF_STOP_COUNT)
15120	0
####################################################################################################
## 2-1) Zone Noti. Input/Out Statistics (List) - Traffic Count (EMS DB)
SYSTEM_ID	MSG_TYPE	TOT_RECV_COUNT	SUCC_RECV_COUNT	FAIL_RECV_COUNT	REG_DATETIME
UPM51	01	14722	14722	0	2021-06-09 22:35:29
UPM51	01	14710	14710	0	2021-06-09 22:36:29
UPM51	01	14727	14727	0	2021-06-09 22:37:29
UPM51	01	14730	14730	0	2021-06-09 22:38:29
UPM51	01	14712	14712	0	2021-06-09 22:39:29
UPM51	01	14715	14715	0	2021-06-09 22:40:29
UPM51	01	14706	14706	0	2021-06-09 22:41:29
UPM51	01	14716	14716	0	2021-06-09 22:42:29
UPM51	01	14706	14706	0	2021-06-09 22:43:29
UPM51	01	14709	14709	0	2021-06-09 22:44:29
UPM51	01	14718	14718	0	2021-06-09 22:45:29
UPM51	01	14707	14707	0	2021-06-09 22:46:29
UPM51	01	14700	14700	0	2021-06-09 22:47:29
UPM51	01	14716	14716	0	2021-06-09 22:48:29
UPM51	01	14726	14726	0	2021-06-09 22:49:29
UPM51	01	14715	14715	0	2021-06-09 22:50:29
UPM51	01	14706	14706	0	2021-06-09 22:51:29
UPM51	01	14723	14723	0	2021-06-09 22:52:29
UPM51	01	14720	14720	0	2021-06-09 22:53:29
UPM51	01	14714	14714	0	2021-06-09 22:54:29
UPM51	01	14710	14710	0	2021-06-09 22:55:29
UPM51	01	14714	14714	0	2021-06-09 22:56:29
UPM51	01	14470	14470	0	2021-06-09 22:57:29
UPM51	01	14970	14970	0	2021-06-09 22:58:29
UPM51	01	14717	14717	0	2021-06-09 22:59:29
UPM51	01	14456	14456	0	2021-06-09 23:00:29
UPM51	01	14965	14965	0	2021-06-09 23:01:29
UPM51	01	14716	14716	0	2021-06-09 23:02:29
UPM51	01	14720	14720	0	2021-06-09 23:03:29
UPM51	01	14719	14719	0	2021-06-09 23:04:29
UPM51	01	14700	14700	0	2021-06-09 23:05:29
UPM51	01	14742	14742	0	2021-06-09 23:06:29
UPM51	01	14722	14722	0	2021-06-09 23:07:29
UPM51	01	14705	14705	0	2021-06-09 23:08:29
UPM51	01	14713	14713	0	2021-06-09 23:09:29
UPM51	01	14701	14701	0	2021-06-09 23:10:29
UPM51	01	14724	14724	0	2021-06-09 23:11:29
UPM51	01	14705	14705	0	2021-06-09 23:12:29
UPM51	01	14713	14713	0	2021-06-09 23:13:29
UPM51	01	14699	14699	0	2021-06-09 23:14:29
UPM51	01	14717	14717	0	2021-06-09 23:15:29
UPM51	01	14686	14686	0	2021-06-09 23:16:29
UPM51	01	14699	14699	0	2021-06-09 23:17:29
UPM51	01	14740	14740	0	2021-06-09 23:18:29
UPM51	01	14715	14715	0	2021-06-09 23:19:29
UPM51	01	14714	14714	0	2021-06-09 23:20:29
UPM51	01	14707	14707	0	2021-06-09 23:21:29
UPM51	01	14697	14697	0	2021-06-09 23:22:29
UPM51	01	14718	14718	0	2021-06-09 23:23:29
UPM51	01	14716	14716	0	2021-06-09 23:24:29
UPM51	01	14699	14699	0	2021-06-09 23:25:29
UPM51	01	14713	14713	0	2021-06-09 23:26:29
UPM51	01	14711	14711	0	2021-06-09 23:27:29
UPM51	01	14729	14729	0	2021-06-09 23:28:29
UPM51	01	14711	14711	0	2021-06-09 23:29:29
UPM51	01	14702	14702	0	2021-06-09 23:30:29
UPM51	01	14698	14698	0	2021-06-09 23:31:29
UPM51	01	14723	14723	0	2021-06-09 23:32:29
UPM51	01	14697	14697	0	2021-06-09 23:33:29
UPM51	01	14723	14723	0	2021-06-09 23:34:29
UPM51	01	14722	14722	0	2021-06-09 23:35:29
UPM51	01	14704	14704	0	2021-06-09 23:36:29
UPM51	01	14627	14627	0	2021-06-09 23:37:29
UPM51	01	14821	14821	0	2021-06-09 23:38:29
UPM51	01	14705	14705	0	2021-06-09 23:39:29
UPM51	01	14710	14710	0	2021-06-09 23:40:29
UPM51	01	14724	14724	0	2021-06-09 23:41:29
UPM51	01	14709	14709	0	2021-06-09 23:42:29
UPM51	01	14703	14703	0	2021-06-09 23:43:29
UPM51	01	14719	14719	0	2021-06-09 23:44:29
UPM51	01	14707	14707	0	2021-06-09 23:45:29
UPM51	01	14707	14707	0	2021-06-09 23:46:29
UPM51	01	14707	14707	0	2021-06-09 23:47:29
UPM51	01	14730	14730	0	2021-06-09 23:48:29
UPM51	01	14678	14678	0	2021-06-09 23:49:29
UPM51	01	14723	14723	0	2021-06-09 23:50:29
UPM51	01	14713	14713	0	2021-06-09 23:51:29
UPM51	01	14710	14710	0	2021-06-09 23:52:29
